"lon","lat","year","genus","species","fertilizer_n","planting_date","planting_density","yield","irrigated","sacchariflorus","sinensis","sinensis.Hybrid","giganteus","MAT","MAP","PET","SOLAR"
0.9,51.89,1995,"Miscanthus","Miscanthus x giganteus",120,1993,40000,16.5,0,0,0,0,1,289.343663880164,1.42994214661977e-05,383.775871914367,255.841156881275
0.9,51.89,1996,"Miscanthus","Miscanthus x giganteus",120,1993,40000,16.6,0,0,0,0,1,287.969187731175,1.39557895062472e-05,364.364571874321,251.860388589835
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,14.4,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,16.2,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,13.3,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,20.2,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,12.7,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,16.5,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,16.9,1,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,13.7,1,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1994,"Miscanthus","Miscanthus x giganteus",0,1993,20000,15.1,0,0,0,0,1,288.785527551516,2.96913940174134e-05,291.729832318952,272.666508382395
10.01,48.11,1995,"Miscanthus","Miscanthus x giganteus",0,1993,20000,19.8,1,0,0,0,1,287.082224517439,3.07756590271537e-05,265.968343530469,264.467287575111
10.01,48.11,1995,"Miscanthus","Miscanthus x giganteus",0,1993,20000,21,1,0,0,0,1,287.082224517439,3.07756590271537e-05,265.968343530469,264.467287575111
10.01,48.11,1996,"Miscanthus","Miscanthus x giganteus",0,1993,20000,22.6,1,0,0,0,1,286.519195832895,3.20238192996959e-05,271.618398328455,263.873552222624
10.01,48.11,1996,"Miscanthus","Miscanthus x giganteus",0,1993,20000,33.4,0,0,0,0,1,286.519195832895,3.20238192996959e-05,271.618398328455,263.873552222624
10.01,48.11,1996,"Miscanthus","Miscanthus x giganteus",0,1993,20000,23,0,0,0,0,1,286.519195832895,3.20238192996959e-05,271.618398328455,263.873552222624
10.01,48.11,1996,"Miscanthus","Miscanthus x giganteus",0,1993,20000,21.2,1,0,0,0,1,286.519195832895,3.20238192996959e-05,271.618398328455,263.873552222624
10.14,48.68,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,0.5,0,0,0,0,1,288.854057204521,2.22057455590248e-05,334.764769180675,254.377580651783
10.14,48.68,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,3.95,0,0,0,0,1,288.526583383622,1.96690630747264e-05,323.842416651276,254.250216584362
10.14,48.68,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,22.54,0,0,0,0,1,290.253588612915,2.46504313492836e-05,351.870951579838,250.417094155119
10.14,48.68,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,17.85,0,0,0,0,1,288.459927350877,2.27419057423484e-05,314.090504370922,251.835490409173
10.28,53.66,1994,"Miscanthus","Miscanthus x giganteus",120,1993,40000,4.2,0,0,0,0,1,290.55206057743,2.03934098314078e-05,390.805180440541,253.403539960215
10.28,53.66,1995,"Miscanthus","Miscanthus x giganteus",120,1993,40000,11.8,0,0,0,0,1,290.263148687461,1.97330088929655e-05,372.011454796683,248.744686285696
10.28,53.66,1996,"Miscanthus","Miscanthus x giganteus",120,1993,40000,18.3,0,0,0,0,1,288.6713342013,1.95142992593828e-05,351.459798745244,246.604557454539
10.28,53.66,1997,"Miscanthus","Miscanthus x giganteus",120,1993,40000,21.5,0,0,0,0,1,290.114427393091,3.1741322252385e-05,325.642878417852,243.805169655523
10.28,53.66,1998,"Miscanthus","Miscanthus x giganteus",120,1993,40000,22,0,0,0,0,1,289.355621257296,3.03457694487424e-05,333.238488221671,235.050514444317
10.28,53.66,1999,"Miscanthus","Miscanthus x giganteus",120,1993,40000,26.2,0,0,0,0,1,290.463164587235,2.59734884296877e-05,358.788768484221,247.603238354864
10.29,48.49,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,1.11,0,0,0,0,1,287.535160297613,3.47160351130039e-05,260.204863981187,266.38184184784
10.29,48.49,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,11.39,0,0,0,0,1,287.765201291,3.69405582789872e-05,286.190274002974,266.268896906414
10.29,48.49,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,17.68,0,0,0,0,1,288.12643380029,3.48973118682338e-05,250.5657108392,264.07364299025
10.29,48.49,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,23.42,0,0,0,0,1,287.608208231066,3.53773809254095e-05,262.521818917977,257.281700835189
10.32,43.67,1992,"Miscanthus","Miscanthus sinensis",200,1992,40000,35,1,0,1,0,0,291.918958504751,2.94556920013136e-05,310.519042357759,282.039928520471
10.32,43.67,1993,"Miscanthus","Miscanthus sinensis",200,1992,40000,24,0,0,1,0,0,292.02484990594,2.43458933778877e-05,356.540526926478,288.152381972355
10.32,43.67,1994,"Miscanthus","Miscanthus sinensis",100,1992,40000,24,1,0,1,0,0,292.783927617956,2.64662481967723e-05,372.258176435587,290.158136191485
10.32,43.67,1995,"Miscanthus","Miscanthus sinensis",100,1992,40000,20.5,0,0,1,0,0,290.938527040026,3.69285234228642e-05,328.044484824845,283.32361982835
10.32,43.67,1996,"Miscanthus","Miscanthus sinensis",0,1992,40000,17.5,1,0,1,0,0,290.885381383842,3.73070614916455e-05,340.551769806371,281.678284390007
10.32,43.67,1997,"Miscanthus","Miscanthus sinensis",0,1992,40000,17,0,0,1,0,0,291.848579610623,2.3852901237702e-05,341.897890351524,288.870383774914
10.52,52.26,1994,"Miscanthus","Miscanthus x giganteus",120,1993,40000,1.7,0,0,0,0,1,289.971765267854,1.36871661884894e-05,368.749267298906,267.861060625402
10.52,52.26,1994,"Miscanthus","Miscanthus x giganteus",120,1993,40000,1.5,0,0,0,0,1,289.971765267854,1.36871661884894e-05,368.749267298906,267.861060625402
10.52,52.26,1995,"Miscanthus","Miscanthus x giganteus",120,1993,40000,2.6,0,0,0,0,1,288.894668439264,2.10518901737967e-05,315.664187002225,253.129157820198
10.81,52.62,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,3.72,0,0,0,0,1,289.641906594029,3.45077129422654e-05,357.826202261119,229.749828118747
10.81,52.62,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,13.69,0,0,0,0,1,289.1347048587,2.99694012767637e-05,356.859802653933,230.337231072294
10.81,52.62,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,15.3,0,0,0,0,1,291.15726342646,1.84826682196649e-05,467.096160198536,242.425939115041
10.81,52.62,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,23.89,0,0,0,0,1,288.622957978076,3.28962888754375e-05,342.697365631948,224.765853207082
10.81,56.62,1994,"Miscanthus","Miscanthus x giganteus",100,1991,20000,24,0,0,0,0,1,287.167524112426,2.84967918576216e-05,477.911928104575,240.607738210048
10.81,56.62,1995,"Miscanthus","Miscanthus x giganteus",100,1991,20000,17.7,0,0,0,0,1,286.937136115011,2.05026246998838e-05,483.198202614379,242.550922765775
10.81,56.62,1996,"Miscanthus","Miscanthus x giganteus",100,1991,20000,23.7,0,0,0,0,1,285.701400262392,1.6894554910906e-05,466.763888888889,238.871733057999
11.09,44.17,1994,"Miscanthus","Miscanthus x giganteus",60,1993,40000,6,1,0,0,0,1,293.316226300072,1.9829592978726e-05,345.257726569169,298.014875349168
11.09,44.17,1995,"Miscanthus","Miscanthus x giganteus",60,1993,40000,16.7,1,0,0,0,1,291.778160490773,2.9854943262607e-05,297.837892866116,292.629327483248
11.09,44.17,1996,"Miscanthus","Miscanthus x giganteus",60,1993,40000,19.1,1,0,0,0,1,291.683073714336,3.06138058909431e-05,310.406847169798,290.856203751779
11.09,44.17,1997,"Miscanthus","Miscanthus x giganteus",60,1993,40000,19.7,1,0,0,0,1,292.616194908256,1.65259227070566e-05,309.372103174363,297.015751428944
11.14,48.1,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,0.41,0,0,0,0,1,287.428990164655,3.14527832636914e-05,267.363734636771,267.650491305843
11.14,48.1,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,8.99,0,0,0,0,1,287.788701046895,2.94679519229408e-05,306.216409873958,269.588869999232
11.14,48.1,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,20.14,0,0,0,0,1,288.133559149315,3.35134176750712e-05,250.91220317092,261.565233430273
11.14,48.1,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,20.88,0,0,0,0,1,287.429677024407,3.28190093542485e-05,266.789804191649,259.514379292892
11.76,52.8,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,0.64,0,0,0,0,1,290.159303724622,2.57715575059425e-05,388.335993689707,230.319673170633
11.76,52.8,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,4.9,0,0,0,0,1,289.60221673659,2.71969709331338e-05,376.379242981191,232.286701158984
11.76,52.8,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,9.53,0,0,0,0,1,291.504833627563,1.08336267341434e-05,512.8607397977,255.653476630186
11.76,52.8,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,13.82,0,0,0,0,1,289.106180373517,2.49778508760751e-05,381.361112068289,233.805784966874
11.77,48.63,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,0.28,0,0,0,0,1,288.873594381775,2.18833134039373e-05,332.43723309385,250.501483732352
11.77,48.63,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,3.87,0,0,0,0,1,288.551879329783,2.37539726824128e-05,322.712352711221,252.624570948461
11.77,48.63,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,16.2,0,0,0,0,1,290.443447679206,1.82591759254856e-05,378.562803325543,256.199072269342
11.77,48.63,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,20.43,0,0,0,0,1,288.764356596663,1.9501332249053e-05,344.41888814826,256.03890395912
11.99,49.99,1990,"Miscanthus","Miscanthus x giganteus",80,1989,20000,0.13,0,0,0,0,1,287.822193760718,2.75181264033598e-05,275.870769314365,259.18686683895
11.99,49.99,1991,"Miscanthus","Miscanthus x giganteus",80,1989,20000,0.48,0,0,0,0,1,287.723855237278,2.63604269717851e-05,274.565759607063,258.282690477071
11.99,49.99,1992,"Miscanthus","Miscanthus x giganteus",80,1989,20000,3.68,0,0,0,0,1,289.362706328924,2.72762058047213e-05,306.630829229953,257.453006010816
11.99,49.99,1993,"Miscanthus","Miscanthus x giganteus",80,1989,20000,9.97,0,0,0,0,1,287.961031693223,2.25659691226141e-05,287.806066902158,258.559988661942
12.18,44.13,1992,"Miscanthus","Miscanthus x giganteus",50,1991,38000,31,0,0,0,0,1,293.269271040018,2.39853580280084e-05,324.144182518922,285.416540424426
12.18,44.13,1993,"Miscanthus","Miscanthus x giganteus",50,1991,38000,31,0,0,0,0,1,293.613562655831,2.52358507784836e-05,354.049141595043,288.467961999951
12.18,44.13,1993,"Miscanthus","Miscanthus x giganteus",50,1991,38000,22,0,0,0,0,1,293.613562655831,2.52358507784836e-05,354.049141595043,288.467961999951
12.18,44.13,1993,"Miscanthus","Miscanthus x giganteus",50,1991,38000,24,0,0,0,0,1,293.613562655831,2.52358507784836e-05,354.049141595043,288.467961999951
12.18,44.13,1994,"Miscanthus","Miscanthus x giganteus",50,1991,38000,22,0,0,0,0,1,294.134829519019,2.86207803006735e-05,374.848370084939,288.764986214768
12.18,44.13,1994,"Miscanthus","Miscanthus x giganteus",50,1991,38000,26,0,0,0,0,1,294.134829519019,2.86207803006735e-05,374.848370084939,288.764986214768
12.62,53.88,1994,"Miscanthus","Miscanthus x giganteus",100,1991,20000,14.8,0,0,0,0,1,290.777897479893,1.64312355729143e-05,431.307086311661,254.085772127061
12.62,53.88,1995,"Miscanthus","Miscanthus x giganteus",100,1991,20000,19,0,0,0,0,1,290.317593763554,1.89076727505507e-05,394.210834109592,249.537286823456
12.62,53.88,1996,"Miscanthus","Miscanthus x giganteus",100,1991,20000,28.8,0,0,0,0,1,288.715581840218,1.96076184433347e-05,365.826613506984,243.963834534112
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",120,1992,20000,1.88,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",120,1992,20000,4.24,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",180,1992,20000,4.67,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",0,1992,20000,2.85,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",120,1992,20000,1.04,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",120,1992,20000,1.86,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",180,1992,20000,1.23,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",0,1992,20000,0.98,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",120,1992,20000,4.47,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",60,1992,20000,4.47,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",120,1992,20000,0.202,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1993,"Miscanthus","Miscanthus x giganteus",60,1992,20000,1.04,0,0,0,0,1,289.508018881036,1.55615144023161e-05,402.278511596826,250.858990932898
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",0,1992,20000,4.46,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",0,1992,20000,5.67,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",180,1992,20000,13.46,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",180,1992,20000,8.64,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",60,1992,20000,4.88,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",120,1992,20000,13.41,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",120,1992,20000,4.88,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",120,1992,20000,2.61,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",120,1992,20000,11.86,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",60,1992,20000,11.86,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",120,1992,20000,13.62,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1994,"Miscanthus","Miscanthus x giganteus",120,1992,20000,8.93,0,0,0,0,1,290.757886182304,9.28508244156498e-06,441.131923058326,259.578171065818
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",120,1992,20000,24.32,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",60,1992,20000,10.73,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",120,1992,20000,7.15,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",60,1992,20000,7.15,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",120,1992,20000,10.73,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",0,1992,20000,4.42,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",120,1992,20000,3.8,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",0,1992,20000,6.73,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",120,1992,20000,8.21,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",180,1992,20000,12.3,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",120,1992,20000,8.48,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1995,"Miscanthus","Miscanthus x giganteus",180,1992,20000,9.96,0,0,0,0,1,289.772805058641,2.36170290735004e-05,369.312551376992,253.59897041427
13.19,51.12,1996,"Miscanthus","Miscanthus x giganteus",120,1992,20000,33.2,0,0,0,0,1,288.335551275999,2.09062871172365e-05,323.283354232215,242.412262391449
13.19,51.12,1996,"Miscanthus","Miscanthus x giganteus",120,1992,20000,13.8,0,0,0,0,1,288.335551275999,2.09062871172365e-05,323.283354232215,242.412262391449
13.19,51.12,1996,"Miscanthus","Miscanthus x giganteus",120,1992,20000,8.86,0,0,0,0,1,288.335551275999,2.09062871172365e-05,323.283354232215,242.412262391449
13.19,51.12,1996,"Miscanthus","Miscanthus x giganteus",120,1992,20000,19.89,0,0,0,0,1,288.335551275999,2.09062871172365e-05,323.283354232215,242.412262391449
14,56,1997,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0.1,1,0,0,0,1,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis",60,1997,20000,0.4,1,0,1,0,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,0.8,1,0,1,1,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis",60,1997,20000,0.3,1,0,1,0,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0.1,1,0,0,0,1,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,0.4,1,0,1,1,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0.1,1,0,0,0,1,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis",60,1997,20000,0.2,1,0,1,0,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,0.6,1,0,1,1,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sacchariflorus",60,1997,20000,0.5,1,1,0,0,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis",60,1997,20000,0.4,1,0,1,0,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,0.4,1,0,1,1,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,0.2,1,0,1,1,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus sinensis",60,1997,20000,0.2,1,0,1,0,0,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1997,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0.1,1,0,0,0,1,289.688908934589,2.42611445989642e-05,436.915024039262,236.215397429338
14,56,1998,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,5,1,0,1,1,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,9.5,1,0,1,1,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis",60,1997,20000,6.7,1,0,1,0,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,5.4,1,0,1,1,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sacchariflorus",60,1997,20000,0,1,1,0,0,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis",60,1997,20000,3.9,1,0,1,0,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,11.4,1,0,1,1,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis",60,1997,20000,5.2,1,0,1,0,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis",60,1997,20000,3.1,1,0,1,0,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,3.8,1,0,1,1,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1998,"Miscanthus","Miscanthus sinensis",60,1997,20000,5,1,0,1,0,0,288.615672767331,2.66084773286995e-05,428.782586599506,229.869474356691
14,56,1999,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,20.5,1,0,1,1,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis",60,1997,20000,15.3,1,0,1,0,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,24.7,1,0,1,1,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,11,1,0,1,1,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis",60,1997,20000,17.3,1,0,1,0,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,14.2,1,0,1,1,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sacchariflorus",60,1997,20000,0,1,1,0,0,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis Hybrid",60,1997,20000,19.3,1,0,1,1,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis",60,1997,20000,9.7,1,0,1,0,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis",60,1997,20000,13.8,1,0,1,0,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus sinensis",60,1997,20000,15.4,1,0,1,0,0,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14,56,1999,"Miscanthus","Miscanthus x giganteus",60,1997,20000,0,1,0,0,0,1,289.904846198482,2.33020292166849e-05,423.416605232807,245.880923710903
14.39,48.23,1990,"Miscanthus","Miscanthus x giganteus",60,1989,10000,12.1,0,0,0,0,1,288.431652118965,3.69722119591338e-05,270.376946140661,263.116762107082
14.39,48.23,1990,"Miscanthus","Miscanthus x giganteus",60,1989,10000,15.7,0,0,0,0,1,288.431652118965,3.69722119591338e-05,270.376946140661,263.116762107082
14.39,48.23,1991,"Miscanthus","Miscanthus x giganteus",60,1989,10000,24.9,0,0,0,0,1,288.284783032361,3.8442795133881e-05,267.017545734785,258.008608449137
14.39,48.23,1991,"Miscanthus","Miscanthus x giganteus",60,1989,10000,23,0,0,0,0,1,288.284783032361,3.8442795133881e-05,267.017545734785,258.008608449137
